Timestamp(us),Sensor id,Value 0,Value 1,Value 2  
1.61099E+15,1,-0.02002,0.99808,-0.02295
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.0249
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.9971,-0.0249
1.61099E+15,2,-1.648,-0.73244,-0.30519
1.61099E+15,1,-0.021,0.9971,-0.0249
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.02051,0.99759,-0.02393
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02393
1.61099E+15,2,-1.52593,-0.61037,-0.30519
1.61099E+15,1,-0.01953,0.99857,-0.02441
1.61099E+15,2,-1.52593,-0.73244,-0.24415
1.61099E+15,1,-0.01904,0.99759,-0.02441
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.01904,0.99661,-0.02539
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.01856,0.99905,-0.02539
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01856,0.99759,-0.02539
1.61099E+15,2,-1.46489,-0.79348,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.0249
1.61099E+15,2,-1.70904,-0.67141,-0.36622
1.61099E+15,1,-0.02002,0.99808,-0.02441
1.61099E+15,2,-1.52593,-0.85452,-0.30519
1.61099E+15,1,-0.021,0.99759,-0.02441
1.61099E+15,2,-1.58696,-0.85452,-0.30519
1.61099E+15,1,-0.02149,0.99759,-0.02393
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02149,0.99759,-0.02441
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02393
1.61099E+15,2,-1.58696,-0.85452,-0.30519
1.61099E+15,1,-0.01953,0.9971,-0.02393
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.01856,0.99954,-0.02344
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.01904,0.99905,-0.02441
1.61099E+15,2,-1.648,-0.73244,-0.30519
1.61099E+15,1,-0.01807,0.99661,-0.0249
1.61099E+15,2,-1.648,-0.61037,-0.30519
1.61099E+15,1,-0.01856,1.00101,-0.02539
1.61099E+15,2,-1.46489,-0.85452,-0.30519
1.61099E+15,1,-0.021,0.99515,-0.02441
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.01807,0.99759,-0.02295
1.61099E+15,2,-1.52593,-0.61037,-0.30519
1.61099E+15,1,-0.021,0.99905,-0.02539
1.61099E+15,2,-1.58696,-0.85452,-0.42726
1.61099E+15,1,-0.02002,0.99759,-0.02344
1.61099E+15,2,-1.648,-0.67141,-0.24415
1.61099E+15,1,-0.02051,0.99905,-0.02441
1.61099E+15,2,-1.46489,-0.85452,-0.30519
1.61099E+15,1,-0.02051,0.99905,-0.0249
1.61099E+15,2,-1.52593,-0.79348,-0.24415
1.61099E+15,1,-0.01856,0.99661,-0.02393
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01953,1.00003,-0.0249
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02344
1.61099E+15,2,-1.648,-0.67141,-0.30519
1.61099E+15,1,-0.01904,0.99808,-0.02344
1.61099E+15,2,-1.648,-0.67141,-0.36622
1.61099E+15,1,-0.01953,0.99661,-0.02539
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.01953,0.99661,-0.02344
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02539
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.021,0.9971,-0.02539
1.61099E+15,2,-1.648,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.02441
1.61099E+15,2,-1.58696,-0.67141,-0.36622
1.61099E+15,1,-0.02002,0.99661,-0.0249
1.61099E+15,2,-1.58696,-0.85452,-0.36622
1.61099E+15,1,-0.01904,0.99759,-0.0249
1.61099E+15,2,-1.46489,-0.79348,-0.24415
1.61099E+15,1,-0.02002,0.99905,-0.02441
1.61099E+15,2,-1.52593,-0.61037,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02344
1.61099E+15,2,-1.52593,-0.67141,-0.24415
1.61099E+15,1,-0.01904,0.99759,-0.02441
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.9971,-0.02441
1.61099E+15,2,-1.648,-0.73244,-0.30519
1.61099E+15,1,-0.01807,0.99661,-0.02393
1.61099E+15,2,-1.52593,-0.73244,-0.24415
1.61099E+15,1,-0.01953,0.99759,-0.0249
1.61099E+15,2,-1.52593,-0.85452,-0.24415
1.61099E+15,1,-0.02002,0.99808,-0.02295
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99857,-0.02344
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.0249
1.61099E+15,2,-1.52593,-0.85452,-0.30519
1.61099E+15,1,-0.02051,0.9971,-0.02441
1.61099E+15,2,-1.46489,-0.85452,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02441
1.61099E+15,2,-1.648,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99661,-0.02295
1.61099E+15,2,-1.58696,-0.61037,-0.24415
1.61099E+15,1,-0.01953,0.99808,-0.0249
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.021,0.9971,-0.02393
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.9971,-0.02295
1.61099E+15,2,-1.46489,-0.79348,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02441
1.61099E+15,2,-1.40385,-0.79348,-0.24415
1.61099E+15,1,-0.01953,0.9971,-0.02344
1.61099E+15,2,-1.52593,-0.67141,-0.36622
1.61099E+15,1,-0.01904,0.99808,-0.02393
1.61099E+15,2,-1.52593,-0.61037,-0.36622
1.61099E+15,1,-0.01904,0.99857,-0.02441
1.61099E+15,2,-1.52593,-0.85452,-0.30519
1.61099E+15,1,-0.01953,0.99857,-0.0249
1.61099E+15,2,-1.46489,-0.73244,-0.24415
1.61099E+15,1,-0.01953,0.99808,-0.0249
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02441
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.0249
1.61099E+15,2,-1.648,-0.67141,-0.36622
1.61099E+15,1,-0.01953,0.99857,-0.02393
1.61099E+15,2,-1.52593,-0.67141,-0.24415
1.61099E+15,1,-0.02051,0.99759,-0.0249
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.01856,0.99808,-0.0249
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.01856,0.99808,-0.02441
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.01856,0.99857,-0.02539
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02393
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02393
1.61099E+15,2,-1.58696,-0.85452,-0.30519
1.61099E+15,1,-0.01856,0.99759,-0.02393
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.0249
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02051,0.99857,-0.02441
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02441
1.61099E+15,2,-1.46489,-0.73244,-0.24415
1.61099E+15,1,-0.02002,0.99808,-0.0249
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.02051,0.99808,-0.02441
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01904,0.99857,-0.02393
1.61099E+15,2,-1.648,-0.79348,-0.36622
1.61099E+15,1,-0.02002,0.99759,-0.02588
1.61099E+15,2,-1.648,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02441
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02637
1.61099E+15,2,-1.52593,-0.85452,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02539
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02441
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.01807,0.99661,-0.0249
1.61099E+15,2,-1.52593,-0.85452,-0.30519
1.61099E+15,1,-0.02051,0.99759,-0.0249
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.02197,0.99759,-0.02441
1.61099E+15,2,-1.52593,-0.67141,-0.36622
1.61099E+15,1,-0.021,0.9971,-0.02393
1.61099E+15,2,-1.70904,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02344
1.61099E+15,2,-1.52593,-0.91556,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02344
1.61099E+15,2,-1.46489,-0.79348,-0.24415
1.61099E+15,1,-0.01953,0.99661,-0.02441
1.61099E+15,2,-1.52593,-0.67141,-0.24415
1.61099E+15,1,-0.02002,0.99857,-0.0249
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02441
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.01953,0.99857,-0.02588
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02393
1.61099E+15,2,-1.52593,-0.85452,-0.24415
1.61099E+15,1,-0.02051,0.99759,-0.02393
1.61099E+15,2,-1.52593,-0.79348,-0.24415
1.61099E+15,1,-0.01856,0.99759,-0.02393
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.01953,0.9971,-0.0249
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.02051,0.9971,-0.02441
1.61099E+15,2,-1.40385,-0.85452,-0.30519
1.61099E+15,1,-0.02051,0.99857,-0.02344
1.61099E+15,2,-1.648,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02441
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02344
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.02051,0.99857,-0.0249
1.61099E+15,2,-1.648,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.9971,-0.02344
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.01953,0.99808,-0.02393
1.61099E+15,2,-1.46489,-0.73244,-0.30519
1.61099E+15,1,-0.01856,0.99857,-0.02539
1.61099E+15,2,-1.52593,-0.67141,-0.24415
1.61099E+15,1,-0.02051,0.99808,-0.02441
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.0249
1.61099E+15,2,-1.46489,-0.79348,-0.24415
1.61099E+15,1,-0.01904,0.99661,-0.02344
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02051,0.9971,-0.02393
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02441
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.0249
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.02441
1.61099E+15,2,-1.52593,-0.91556,-0.30519
1.61099E+15,1,-0.021,0.99857,-0.0249
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99905,-0.02393
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.01953,0.99857,-0.02539
1.61099E+15,2,-1.46489,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.0249
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.02051,0.99808,-0.02393
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02441
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.0249
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.01904,0.99808,-0.02393
1.61099E+15,2,-1.58696,-0.85452,-0.30519
1.61099E+15,1,-0.01904,0.99808,-0.02441
1.61099E+15,2,-1.58696,-0.61037,-0.36622
1.61099E+15,1,-0.02002,0.99759,-0.02539
1.61099E+15,2,-1.648,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99612,-0.02295
1.61099E+15,2,-1.52593,-0.85452,-0.30519
1.61099E+15,1,-0.02051,0.99759,-0.0249
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.0249
1.61099E+15,2,-1.648,-0.73244,-0.36622
1.61099E+15,1,-0.02149,0.99857,-0.02441
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02051,0.99857,-0.0249
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.01904,0.9971,-0.02588
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02441
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.01904,0.9971,-0.0249
1.61099E+15,2,-1.58696,-0.85452,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.02588
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.01904,0.99857,-0.02344
1.61099E+15,2,-1.58696,-0.67141,-0.24415
1.61099E+15,1,-0.01953,0.9971,-0.02441
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02344
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02051,0.99808,-0.02344
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99905,-0.02393
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.02002,0.9971,-0.0249
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.01953,0.9971,-0.02441
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.021,0.99808,-0.02441
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.01856,0.99857,-0.02393
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.01856,0.99808,-0.02344
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.01856,0.9971,-0.02344
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02441
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02441
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02393
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.02149,0.99857,-0.02393
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02393
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.01953,0.9971,-0.02441
1.61099E+15,2,-1.648,-0.73244,-0.24415
1.61099E+15,1,-0.02002,0.99808,-0.02441
1.61099E+15,2,-1.52593,-0.73244,-0.36622
1.61099E+15,1,-0.01953,0.99661,-0.02441
1.61099E+15,2,-1.52593,-0.79348,-0.24415
1.61099E+15,1,-0.02051,0.99759,-0.0249
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02441
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02295
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02051,0.99808,-0.02393
1.61099E+15,2,-1.46489,-0.79348,-0.24415
1.61099E+15,1,-0.02002,0.99759,-0.02393
1.61099E+15,2,-1.648,-0.79348,-0.30519
1.61099E+15,1,-0.021,0.99808,-0.02539
1.61099E+15,2,-1.52593,-0.61037,-0.30519
1.61099E+15,1,-0.01904,0.99808,-0.02295
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.02051,0.99661,-0.0249
1.61099E+15,2,-1.46489,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99857,-0.02344
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.01904,0.99661,-0.0249
1.61099E+15,2,-1.46489,-0.79348,-0.30519
1.61099E+15,1,-0.01856,0.9971,-0.02539
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.0249
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02441
1.61099E+15,2,-1.70904,-0.54933,-0.36622
1.61099E+15,1,-0.01953,0.99759,-0.02393
1.61099E+15,2,-1.58696,-0.54933,-0.36622
1.61099E+15,1,-0.02051,0.99905,-0.02344
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.01953,0.99808,-0.02344
1.61099E+15,2,-1.40385,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.0249
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.02539
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.0249
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.0249
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.9971,-0.02539
1.61099E+15,2,-1.40385,-0.61037,-0.24415
1.61099E+15,1,-0.01904,0.9971,-0.0249
1.61099E+15,2,-1.40385,-0.79348,-0.30519
1.61099E+15,1,-0.01953,0.99808,-0.02588
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02441
1.61099E+15,2,-1.58696,-0.73244,-0.36622
1.61099E+15,1,-0.02002,0.9971,-0.02393
1.61099E+15,2,-1.648,-0.61037,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.02393
1.61099E+15,2,-1.46489,-0.67141,-0.24415
1.61099E+15,1,-0.01904,0.99759,-0.02344
1.61099E+15,2,-1.52593,-0.73244,-0.24415
1.61099E+15,1,-0.01904,0.99759,-0.02393
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02051,0.99759,-0.02393
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.02051,0.99857,-0.02393
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02393
1.61099E+15,2,-1.52593,-0.85452,-0.30519
1.61099E+15,1,-0.01856,0.99759,-0.02441
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.0249
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99905,-0.02441
1.61099E+15,2,-1.52593,-0.61037,-0.24415
1.61099E+15,1,-0.02051,0.9971,-0.02539
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.0249
1.61099E+15,2,-1.648,-0.54933,-0.36622
1.61099E+15,1,-0.01953,0.99759,-0.0249
1.61099E+15,2,-1.70904,-0.54933,-0.36622
1.61099E+15,1,-0.02002,0.99808,-0.02344
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.02051,0.9971,-0.02393
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.02441
1.61099E+15,2,-1.70904,-0.54933,-0.36622
1.61099E+15,1,-0.01856,0.99759,-0.02441
1.61099E+15,2,-1.46489,-0.79348,-0.24415
1.61099E+15,1,-0.01904,0.99857,-0.02539
1.61099E+15,2,-1.52593,-0.85452,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02441
1.61099E+15,2,-1.52593,-0.85452,-0.24415
1.61099E+15,1,-0.01953,0.99808,-0.02441
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.01904,0.99808,-0.02393
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99808,-0.0249
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.01856,0.99661,-0.02441
1.61099E+15,2,-1.40385,-0.85452,-0.24415
1.61099E+15,1,-0.01904,0.99759,-0.0249
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.02051,0.9971,-0.0249
1.61099E+15,2,-1.648,-0.79348,-0.24415
1.61099E+15,1,-0.02051,0.99808,-0.0249
1.61099E+15,2,-1.52593,-0.79348,-0.24415
1.61099E+15,1,-0.01953,0.9971,-0.02393
1.61099E+15,2,-1.52593,-0.79348,-0.24415
1.61099E+15,1,-0.02002,0.99808,-0.02441
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.02051,0.99857,-0.0249
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02393
1.61099E+15,2,-1.46489,-0.73244,-0.18311
1.61099E+15,1,-0.01807,0.99857,-0.0249
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.01953,0.9971,-0.02441
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.01856,0.99808,-0.02393
1.61099E+15,2,-1.46489,-0.79348,-0.30519
1.61099E+15,1,-0.02051,0.99808,-0.0249
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.0249
1.61099E+15,2,-1.52593,-0.85452,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02393
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.021,0.9971,-0.02393
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99661,-0.0249
1.61099E+15,2,-1.46489,-0.79348,-0.30519
1.61099E+15,1,-0.02051,0.99905,-0.02441
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02051,0.99808,-0.02539
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.01953,0.99808,-0.0249
1.61099E+15,2,-1.40385,-0.85452,-0.24415
1.61099E+15,1,-0.01953,0.99661,-0.02393
1.61099E+15,2,-1.58696,-0.54933,-0.36622
1.61099E+15,1,-0.01904,0.99661,-0.02441
1.61099E+15,2,-1.46489,-0.79348,-0.30519
1.61099E+15,1,-0.021,0.99857,-0.0249
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99905,-0.02295
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02295
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02344
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01953,0.99808,-0.02344
1.61099E+15,2,-1.648,-0.61037,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02441
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02051,0.99857,-0.0249
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.01904,0.9971,-0.02441
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.0249
1.61099E+15,2,-1.46489,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.9971,-0.0249
1.61099E+15,2,-1.648,-0.61037,-0.36622
1.61099E+15,1,-0.01904,0.99905,-0.0249
1.61099E+15,2,-1.46489,-0.61037,-0.30519
1.61099E+15,1,-0.02002,0.99905,-0.0249
1.61099E+15,2,-1.46489,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02539
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.02002,0.99612,-0.02539
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.02002,0.99808,-0.02441
1.61099E+15,2,-1.58696,-0.73244,-0.24415
1.61099E+15,1,-0.02051,0.99808,-0.02393
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02393
1.61099E+15,2,-1.58696,-0.79348,-0.24415
1.61099E+15,1,-0.01953,0.99905,-0.02393
1.61099E+15,2,-1.58696,-0.79348,-0.36622
1.61099E+15,1,-0.01953,0.99661,-0.0249
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99661,-0.02588
1.61099E+15,2,-1.648,-0.67141,-0.30519
1.61099E+15,1,-0.02051,0.99661,-0.02588
1.61099E+15,2,-1.52593,-0.54933,-0.30519
1.61099E+15,1,-0.021,1.00003,-0.0249
1.61099E+15,2,-1.52593,-0.67141,-0.24415
1.61099E+15,1,-0.021,0.99808,-0.02393
1.61099E+15,2,-1.648,-0.61037,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02539
1.61099E+15,2,-1.58696,-0.54933,-0.24415
1.61099E+15,1,-0.02002,0.99808,-0.0249
1.61099E+15,2,-1.52593,-0.85452,-0.30519
1.61099E+15,1,-0.01953,0.99759,-0.02295
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.02295
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.02051,0.99905,-0.02539
1.61099E+15,2,-1.77007,-0.54933,-0.36622
1.61099E+15,1,-0.02002,0.99857,-0.02393
1.61099E+15,2,-1.52593,-0.54933,-0.30519
1.61099E+15,1,-0.02002,0.99759,-0.0249
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.01904,0.99759,-0.02393
1.61099E+15,2,-1.648,-0.73244,-0.30519
1.61099E+15,1,-0.02002,0.99857,-0.02539
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.01953,0.99905,-0.02295
1.61099E+15,2,-1.52593,-0.73244,-0.24415
1.61099E+15,1,-0.01953,0.99808,-0.0249
1.61099E+15,2,-1.52593,-0.73244,-0.24415
1.61099E+15,1,-0.02051,0.99905,-0.02539
1.61099E+15,2,-1.52593,-0.61037,-0.30519
1.61099E+15,1,-0.02051,0.99661,-0.02393
1.61099E+15,2,-1.648,-0.67141,-0.36622
1.61099E+15,1,-0.01953,0.99759,-0.02344
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.02051,0.9971,-0.02393
1.61099E+15,2,-1.648,-0.61037,-0.36622
1.61099E+15,1,-0.01807,0.99759,-0.02344
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.01953,0.99661,-0.02393
